Complaint_ID,Customer_ID,Complaint_Date,Issue,Priority,Resolution_Time
CP_3863,C_1268,04-05-22,Account balance discrepancies,P_3,36
CP_3864,C_1349,04-05-22,Disputed charges,P_2,10
CP_3865,C_0113,04-05-22,Account balance discrepancies,P_3,28
CP_3866,C_1269,05-05-22,Account balance discrepancies,P_3,95
CP_3867,C_1270,05-05-22,Loan application rejections,P_3,41
CP_3868,C_1271,05-05-22,Account balance discrepancies,P_3,25
CP_3869,C_1272,05-05-22,Delayed or undelivered statements,P_2,16
CP_3870,C_1273,06-05-22,Poor customer service,P_3,47
CP_3871,C_1274,06-05-22,Failed online transactions,P_2,13
CP_3872,C_0147,06-05-22,Account balance discrepancies,P_3,92
CP_3873,C_0885,07-05-22,Poor customer service,P_3,83
CP_3874,C_1403,07-05-22,Disputed charges,P_2,14
CP_3875,C_1275,08-05-22,Account balance discrepancies,P_3,62
CP_3876,C_1276,08-05-22,ATM withdrawal issues,P_2,18
CP_3877,C_1277,08-05-22,Account balance discrepancies,P_3,98
CP_3878,C_0027,08-05-22,Loan application rejections,P_3,41
CP_3879,C_0159,09-05-22,Unauthorized transactions,P_1,2
CP_3880,C_0366,09-05-22,Loan application rejections,P_3,26
CP_3881,C_0513,09-05-22,Loan application rejections,P_3,64
CP_3882,C_1278,09-05-22,Account balance discrepancies,P_3,100
CP_3883,C_1440,09-05-22,Account balance discrepancies,P_3,27
CP_3884,C_1279,09-05-22,Card activation issues,P_1,3
CP_3885,C_1280,09-05-22,Account balance discrepancies,P_3,78
CP_3886,C_1281,10-05-22,Failed online transactions,P_2,15
CP_3887,C_1282,10-05-22,Account balance discrepancies,P_3,39
CP_3888,C_1283,11-05-22,Poor customer service,P_3,87
CP_3889,C_0242,11-05-22,Card activation issues,P_1,4
CP_3890,C_1072,11-05-22,Account closure problems,P_2,23
CP_3891,C_0037,11-05-22,Loan application rejections,P_3,60
CP_3892,C_0386,11-05-22,Poor customer service,P_3,47
CP_3893,C_0837,11-05-22,Loan application rejections,P_3,51
CP_3894,C_0898,11-05-22,Loan application rejections,P_3,50
CP_3895,C_1284,11-05-22,Account closure problems,P_2,16
CP_3896,C_1285,11-05-22,Poor customer service,P_3,86
CP_3897,C_1286,11-05-22,Loan application rejections,P_3,59
CP_3898,C_1218,12-05-22,Poor customer service,P_3,43
CP_3899,C_1287,12-05-22,Loan application rejections,P_3,58
CP_3900,C_1288,12-05-22,Account balance discrepancies,P_3,51
CP_3901,C_0585,12-05-22,Loan application rejections,P_3,84
CP_3902,C_1495,12-05-22,Loan application rejections,P_3,71
CP_3903,C_1289,13-05-22,ATM withdrawal issues,P_2,11
CP_3904,C_1290,13-05-22,Poor customer service,P_3,82
CP_3905,C_0676,13-05-22,Disputed charges,P_2,9
CP_3906,C_1085,13-05-22,Account balance discrepancies,P_3,64
CP_3907,C_1291,13-05-22,Disputed charges,P_2,17
CP_3908,C_1292,13-05-22,Poor customer service,P_3,100
CP_3909,C_1293,14-05-22,Loan application rejections,P_3,30
CP_3910,C_0972,14-05-22,Poor customer service,P_3,40
CP_3911,C_0583,14-05-22,Disputed charges,P_2,8
CP_3912,C_1381,14-05-22,Delayed or undelivered statements,P_2,24
CP_3913,C_0030,14-05-22,ATM withdrawal issues,P_2,5
CP_3914,C_1294,14-05-22,Delayed or undelivered statements,P_2,22
CP_3915,C_1013,15-05-22,Account balance discrepancies,P_3,99
CP_3916,C_0059,15-05-22,Loan application rejections,P_3,83
CP_3917,C_1393,15-05-22,Loan application rejections,P_3,93
CP_3918,C_0738,15-05-22,Loan application rejections,P_3,28
CP_3919,C_0413,15-05-22,Loan application rejections,P_3,44
CP_3920,C_1209,15-05-22,Failed online transactions,P_2,11
CP_3921,C_1295,15-05-22,Loan application rejections,P_3,27
CP_3922,C_1296,15-05-22,Loan application rejections,P_3,28
CP_3923,C_1297,15-05-22,Poor customer service,P_3,94
CP_3924,C_0352,15-05-22,Poor customer service,P_3,49
CP_3925,C_1061,16-05-22,Loan application rejections,P_3,77
CP_3926,C_1254,16-05-22,Failed online transactions,P_2,22
CP_3927,C_0420,16-05-22,Failed online transactions,P_2,22
CP_3928,C_0831,16-05-22,Unauthorized transactions,P_1,2
CP_3929,C_0056,16-05-22,Poor customer service,P_3,62
CP_3930,C_1352,16-05-22,Account balance discrepancies,P_3,35
CP_3931,C_1428,17-05-22,Account balance discrepancies,P_3,64
CP_3932,C_0027,17-05-22,Account closure problems,P_2,20
CP_3933,C_1298,17-05-22,Loan application rejections,P_3,45
CP_3934,C_1296,17-05-22,Account balance discrepancies,P_3,29
CP_3935,C_0734,17-05-22,Delayed or undelivered statements,P_2,20
CP_3936,C_0777,17-05-22,Poor customer service,P_3,28
CP_3937,C_1299,17-05-22,Poor customer service,P_3,77
CP_3938,C_1300,17-05-22,Poor customer service,P_3,82
CP_3939,C_1316,17-05-22,Card activation issues,P_1,4
CP_3940,C_1301,17-05-22,Poor customer service,P_3,34
CP_3941,C_0142,17-05-22,Poor customer service,P_3,83
CP_3942,C_0779,17-05-22,Poor customer service,P_3,98
CP_3943,C_1209,18-05-22,Loan application rejections,P_3,63
CP_3944,C_1426,18-05-22,Loan application rejections,P_3,77
CP_3945,C_1302,18-05-22,Loan application rejections,P_3,40
CP_3946,C_1303,18-05-22,Account balance discrepancies,P_3,87
CP_3947,C_0318,18-05-22,Delayed or undelivered statements,P_2,23
CP_3948,C_0737,18-05-22,Poor customer service,P_3,73
CP_3949,C_0989,19-05-22,Account balance discrepancies,P_3,41
CP_3950,C_1028,19-05-22,Poor customer service,P_3,88
CP_3951,C_1304,19-05-22,Loan application rejections,P_3,75
CP_3952,C_0284,19-05-22,ATM withdrawal issues,P_2,19
CP_3953,C_1037,19-05-22,Loan application rejections,P_3,30
CP_3954,C_1119,20-05-22,Account balance discrepancies,P_3,64
CP_3955,C_1238,20-05-22,Poor customer service,P_3,31
CP_3956,C_0064,20-05-22,Poor customer service,P_3,83
CP_3957,C_0119,21-05-22,Account balance discrepancies,P_3,25
CP_3958,C_1369,21-05-22,Poor customer service,P_3,60
CP_3959,C_1372,21-05-22,Poor customer service,P_3,56
CP_3960,C_1305,21-05-22,Loan application rejections,P_3,31
CP_3961,C_0210,21-05-22,Poor customer service,P_3,69
CP_3962,C_1306,21-05-22,Account closure problems,P_2,23
CP_3963,C_1307,21-05-22,Delayed or undelivered statements,P_2,17
CP_3964,C_1228,22-05-22,Account balance discrepancies,P_3,25
CP_3965,C_1418,22-05-22,Poor customer service,P_3,50
CP_3966,C_0888,22-05-22,Loan application rejections,P_3,91
CP_3967,C_1450,22-05-22,Delayed or undelivered statements,P_2,18
CP_3968,C_0041,22-05-22,Poor customer service,P_3,67
CP_3969,C_1308,23-05-22,Account balance discrepancies,P_3,28
CP_3970,C_1309,23-05-22,Loan application rejections,P_3,42
CP_3971,C_0526,23-05-22,Poor customer service,P_3,36
CP_3972,C_0143,23-05-22,Account balance discrepancies,P_3,89
CP_3973,C_1310,24-05-22,Poor customer service,P_3,50
CP_3974,C_1311,24-05-22,Poor customer service,P_3,25
CP_3975,C_0008,24-05-22,Loan application rejections,P_3,51
CP_3976,C_0379,24-05-22,Loan application rejections,P_3,83
CP_3977,C_1214,24-05-22,Disputed charges,P_2,6
CP_3978,C_1312,24-05-22,Account balance discrepancies,P_3,100
CP_3979,C_1313,24-05-22,Loan application rejections,P_3,97
CP_3980,C_1314,25-05-22,Account balance discrepancies,P_3,31
CP_3981,C_1487,25-05-22,Account balance discrepancies,P_3,25
CP_3982,C_0053,25-05-22,Disputed charges,P_2,9
CP_3983,C_1315,25-05-22,Loan application rejections,P_3,72
CP_3984,C_1316,25-05-22,Delayed or undelivered statements,P_2,22
CP_3985,C_0555,25-05-22,Account balance discrepancies,P_3,50
CP_3986,C_1317,25-05-22,Disputed charges,P_2,18
CP_3987,C_1318,26-05-22,Poor customer service,P_3,52
CP_3988,C_1319,26-05-22,Account balance discrepancies,P_3,45
CP_3989,C_0191,26-05-22,Disputed charges,P_2,9
CP_3990,C_0016,26-05-22,Failed online transactions,P_2,20
CP_3991,C_0137,26-05-22,Poor customer service,P_3,98
CP_3992,C_1180,26-05-22,Loan application rejections,P_3,38
CP_3993,C_1331,26-05-22,Account balance discrepancies,P_3,64
CP_3994,C_1320,26-05-22,Loan application rejections,P_3,28
CP_3995,C_1321,27-05-22,Loan application rejections,P_3,54
CP_3996,C_1322,27-05-22,Account balance discrepancies,P_3,51
CP_3997,C_1191,27-05-22,Account balance discrepancies,P_3,88
CP_3998,C_0176,27-05-22,Poor customer service,P_3,95
CP_3999,C_1221,27-05-22,Loan application rejections,P_3,41
CP_4000,C_1323,27-05-22,Loan application rejections,P_3,73
CP_4001,C_0699,28-05-22,Account balance discrepancies,P_3,54
CP_4002,C_1324,28-05-22,Account closure problems,P_2,7
CP_4003,C_1325,28-05-22,Poor customer service,P_3,81
CP_4004,C_0467,28-05-22,Loan application rejections,P_3,91
CP_4005,C_0773,28-05-22,Failed online transactions,P_2,5
CP_4006,C_0936,28-05-22,Account balance discrepancies,P_3,49
CP_4007,C_1326,28-05-22,Poor customer service,P_3,89
CP_4008,C_1327,28-05-22,Poor customer service,P_3,96
CP_4009,C_1328,28-05-22,Failed online transactions,P_2,22
CP_4010,C_1329,29-05-22,ATM withdrawal issues,P_2,24
CP_4011,C_1437,29-05-22,Account balance discrepancies,P_3,81
CP_4012,C_1330,29-05-22,ATM withdrawal issues,P_2,21
CP_4013,C_1331,29-05-22,Account balance discrepancies,P_3,87
CP_4014,C_1332,29-05-22,Loan application rejections,P_3,51
CP_4015,C_1333,29-05-22,Poor customer service,P_3,64
CP_4016,C_1334,29-05-22,Account balance discrepancies,P_3,80
CP_4017,C_1335,30-05-22,Delayed or undelivered statements,P_2,8
CP_4018,C_0804,30-05-22,Loan application rejections,P_3,73
CP_4019,C_0462,30-05-22,Account balance discrepancies,P_3,52
CP_4020,C_0642,30-05-22,ATM withdrawal issues,P_2,24
CP_4021,C_0965,30-05-22,Card activation issues,P_1,4
CP_4022,C_1164,30-05-22,Account balance discrepancies,P_3,64
CP_4023,C_1336,30-05-22,Account balance discrepancies,P_3,37
CP_4024,C_1337,30-05-22,ATM withdrawal issues,P_2,16
CP_4025,C_0828,30-05-22,Poor customer service,P_3,93
CP_4026,C_0885,31-05-22,Unauthorized transactions,P_1,1
CP_4027,C_1277,31-05-22,Account balance discrepancies,P_3,44
CP_4028,C_0916,31-05-22,Disputed charges,P_2,18
CP_4029,C_1338,31-05-22,Loan application rejections,P_3,84
CP_4030,C_1339,01-06-22,Poor customer service,P_3,84
CP_4031,C_1340,01-06-22,Poor customer service,P_3,79
CP_4032,C_1341,01-06-22,Account balance discrepancies,P_3,57
CP_4033,C_0321,01-06-22,Card activation issues,P_1,1
CP_4034,C_1111,02-06-22,Delayed or undelivered statements,P_2,12
CP_4035,C_0756,02-06-22,Loan application rejections,P_3,43
CP_4036,C_0780,02-06-22,Loan application rejections,P_3,67
CP_4037,C_0795,02-06-22,Account balance discrepancies,P_3,87
CP_4038,C_0034,02-06-22,Loan application rejections,P_3,47
CP_4039,C_1342,03-06-22,Account balance discrepancies,P_3,73
CP_4040,C_1343,03-06-22,Disputed charges,P_2,14
CP_4041,C_1344,03-06-22,Account balance discrepancies,P_3,44
CP_4042,C_0375,03-06-22,Loan application rejections,P_3,90
CP_4043,C_1196,03-06-22,Poor customer service,P_3,76
CP_4044,C_0125,04-06-22,Unauthorized transactions,P_1,4
CP_4045,C_0185,04-06-22,Unauthorized transactions,P_1,2
CP_4046,C_1406,04-06-22,Loan application rejections,P_3,43
CP_4047,C_1345,04-06-22,Loan application rejections,P_3,74
CP_4048,C_1346,04-06-22,Poor customer service,P_3,52
CP_4049,C_0230,04-06-22,Loan application rejections,P_3,94
CP_4050,C_0760,05-06-22,Delayed or undelivered statements,P_2,20
CP_4051,C_1152,05-06-22,Failed online transactions,P_2,13
CP_4052,C_1347,05-06-22,Loan application rejections,P_3,64
CP_4053,C_1348,05-06-22,Account closure problems,P_2,10
CP_4054,C_0860,05-06-22,Account balance discrepancies,P_3,60
CP_4055,C_0862,05-06-22,Loan application rejections,P_3,60
CP_4056,C_1042,06-06-22,Loan application rejections,P_3,47
CP_4057,C_1349,06-06-22,Failed online transactions,P_2,17
CP_4058,C_1114,06-06-22,Poor customer service,P_3,44
CP_4059,C_1350,06-06-22,Account balance discrepancies,P_3,51
CP_4060,C_0870,07-06-22,Failed online transactions,P_2,9
CP_4061,C_0098,07-06-22,Loan application rejections,P_3,58
CP_4062,C_1351,07-06-22,ATM withdrawal issues,P_2,13
CP_4063,C_1352,08-06-22,Poor customer service,P_3,99
CP_4064,C_1353,08-06-22,Loan application rejections,P_3,33
CP_4065,C_0593,08-06-22,Loan application rejections,P_3,61
CP_4066,C_0830,08-06-22,Poor customer service,P_3,69
CP_4067,C_0854,09-06-22,Poor customer service,P_3,66
CP_4068,C_1354,09-06-22,Poor customer service,P_3,97
CP_4069,C_1355,09-06-22,Delayed or undelivered statements,P_2,21
CP_4070,C_1356,09-06-22,Poor customer service,P_3,29
CP_4071,C_1091,09-06-22,Disputed charges,P_2,22
CP_4072,C_0803,09-06-22,Loan application rejections,P_3,36
CP_4073,C_0376,09-06-22,Account balance discrepancies,P_3,65
CP_4074,C_1357,10-06-22,Account balance discrepancies,P_3,96
CP_4075,C_0484,10-06-22,Poor customer service,P_3,45
CP_4076,C_0489,10-06-22,Account balance discrepancies,P_3,26
CP_4077,C_1358,10-06-22,Account balance discrepancies,P_3,42
CP_4078,C_0990,10-06-22,Loan application rejections,P_3,88
CP_4079,C_0068,10-06-22,Poor customer service,P_3,44
CP_4080,C_1021,11-06-22,Failed online transactions,P_2,24
CP_4081,C_0590,11-06-22,Poor customer service,P_3,33
CP_4082,C_0985,11-06-22,Account balance discrepancies,P_3,28
CP_4083,C_1074,11-06-22,Account balance discrepancies,P_3,44
CP_4084,C_1243,11-06-22,Account balance discrepancies,P_3,64
CP_4085,C_0991,12-06-22,Loan application rejections,P_3,49
CP_4086,C_0992,12-06-22,Account balance discrepancies,P_3,47
CP_4087,C_0090,12-06-22,Account closure problems,P_2,7
CP_4088,C_0132,12-06-22,ATM withdrawal issues,P_2,17
CP_4089,C_0436,12-06-22,Account balance discrepancies,P_3,95
CP_4090,C_0908,12-06-22,Account closure problems,P_2,5
CP_4091,C_0842,12-06-22,Loan application rejections,P_3,87
CP_4092,C_0993,13-06-22,Poor customer service,P_3,60
CP_4093,C_0994,13-06-22,Loan application rejections,P_3,42
CP_4094,C_0995,13-06-22,Poor customer service,P_3,25
CP_4095,C_0579,13-06-22,Unauthorized transactions,P_1,4
CP_4096,C_0996,14-06-22,Loan application rejections,P_3,59
CP_4097,C_0997,15-06-22,Loan application rejections,P_3,40
CP_4098,C_0170,15-06-22,Loan application rejections,P_3,43
CP_4099,C_0596,15-06-22,Poor customer service,P_3,62
CP_4100,C_0219,15-06-22,Poor customer service,P_3,86
CP_4101,C_0427,15-06-22,ATM withdrawal issues,P_2,6
CP_4102,C_0943,15-06-22,Account balance discrepancies,P_3,38
CP_4103,C_0998,16-06-22,Account closure problems,P_2,13
CP_4104,C_0999,16-06-22,Poor customer service,P_3,81
CP_4105,C_1188,16-06-22,Account balance discrepancies,P_3,97
CP_4106,C_1000,16-06-22,ATM withdrawal issues,P_2,10
CP_4107,C_1001,16-06-22,Account balance discrepancies,P_3,57
CP_4108,C_0363,16-06-22,Delayed or undelivered statements,P_2,9
CP_4109,C_1056,17-06-22,Loan application rejections,P_3,27
CP_4110,C_0600,17-06-22,Account balance discrepancies,P_3,48
CP_4111,C_1072,17-06-22,Account balance discrepancies,P_3,65
CP_4112,C_0327,17-06-22,Card activation issues,P_1,2
CP_4113,C_0903,18-06-22,Account balance discrepancies,P_3,60
CP_4114,C_1002,18-06-22,Loan application rejections,P_3,93
CP_4115,C_0283,18-06-22,Poor customer service,P_3,98
CP_4116,C_0802,18-06-22,Poor customer service,P_3,46
CP_4117,C_1034,18-06-22,Poor customer service,P_3,75
CP_4118,C_0173,19-06-22,Poor customer service,P_3,28
CP_4119,C_1003,19-06-22,Account balance discrepancies,P_3,72
CP_4120,C_1004,19-06-22,Poor customer service,P_3,67
CP_4121,C_1156,19-06-22,Account balance discrepancies,P_3,87
CP_4122,C_1005,19-06-22,Account balance discrepancies,P_3,63
CP_4123,C_1006,20-06-22,Account balance discrepancies,P_3,36
CP_4124,C_1168,21-06-22,Loan application rejections,P_3,40
CP_4125,C_0716,21-06-22,Loan application rejections,P_3,63
CP_4126,C_0512,21-06-22,Poor customer service,P_3,70
CP_4127,C_0751,21-06-22,Poor customer service,P_3,50
CP_4128,C_1251,22-06-22,ATM withdrawal issues,P_2,15
CP_4129,C_1007,22-06-22,Poor customer service,P_3,81
CP_4130,C_0305,22-06-22,Loan application rejections,P_3,44
CP_4131,C_0636,22-06-22,Account balance discrepancies,P_3,71
CP_4132,C_0920,22-06-22,Account balance discrepancies,P_3,76
CP_4133,C_1008,22-06-22,Account balance discrepancies,P_3,63
CP_4134,C_0775,22-06-22,Delayed or undelivered statements,P_2,9
CP_4135,C_0950,23-06-22,Account balance discrepancies,P_3,48
CP_4136,C_1035,23-06-22,Poor customer service,P_3,30
CP_4137,C_1212,23-06-22,Account balance discrepancies,P_3,59
CP_4138,C_0376,23-06-22,Loan application rejections,P_3,82
CP_4139,C_1361,23-06-22,Disputed charges,P_2,9
CP_4140,C_1009,23-06-22,Account balance discrepancies,P_3,70
CP_4141,C_1010,23-06-22,Loan application rejections,P_3,72
CP_4142,C_1011,24-06-22,Account balance discrepancies,P_3,80
CP_4143,C_0856,24-06-22,Loan application rejections,P_3,63
CP_4144,C_0827,24-06-22,Delayed or undelivered statements,P_2,18
CP_4145,C_1408,24-06-22,Unauthorized transactions,P_1,2
CP_4146,C_0045,24-06-22,Delayed or undelivered statements,P_2,16
CP_4147,C_0318,25-06-22,Poor customer service,P_3,56
CP_4148,C_0428,25-06-22,Poor customer service,P_3,46
CP_4149,C_0850,25-06-22,Delayed or undelivered statements,P_2,18
CP_4150,C_0022,26-06-22,Loan application rejections,P_3,58
CP_4151,C_1012,27-06-22,ATM withdrawal issues,P_2,12
CP_4152,C_1013,27-06-22,Account balance discrepancies,P_3,62
CP_4153,C_0403,27-06-22,Poor customer service,P_3,68
CP_4154,C_0058,27-06-22,Account balance discrepancies,P_3,71
CP_4155,C_1014,27-06-22,Poor customer service,P_3,95
CP_4156,C_1015,28-06-22,Loan application rejections,P_3,57
CP_4157,C_0826,28-06-22,Account balance discrepancies,P_3,96
CP_4158,C_0932,28-06-22,Poor customer service,P_3,39
CP_4159,C_1016,28-06-22,Account closure problems,P_2,8
CP_4160,C_0079,30-06-22,Failed online transactions,P_2,11
CP_4161,C_1017,01-07-22,Loan application rejections,P_3,96
CP_4162,C_1018,01-07-22,Account balance discrepancies,P_3,52
CP_4163,C_1019,01-07-22,ATM withdrawal issues,P_2,18
CP_4164,C_1020,01-07-22,Loan application rejections,P_3,94
CP_4165,C_0494,01-07-22,Loan application rejections,P_3,71
CP_4166,C_1422,01-07-22,Account balance discrepancies,P_3,54
CP_4167,C_1021,02-07-22,Account balance discrepancies,P_3,62
CP_4168,C_1022,02-07-22,Poor customer service,P_3,30
CP_4169,C_0400,02-07-22,Failed online transactions,P_2,13
CP_4170,C_0146,02-07-22,ATM withdrawal issues,P_2,20
CP_4171,C_0528,03-07-22,Loan application rejections,P_3,71
CP_4172,C_1375,03-07-22,Account balance discrepancies,P_3,41
CP_4173,C_1482,03-07-22,Card activation issues,P_1,1
CP_4174,C_1023,03-07-22,Account balance discrepancies,P_3,55
CP_4175,C_1024,03-07-22,Loan application rejections,P_3,78
CP_4176,C_0486,03-07-22,Loan application rejections,P_3,100
CP_4177,C_1086,03-07-22,Account balance discrepancies,P_3,55
CP_4178,C_0954,03-07-22,Account balance discrepancies,P_3,90
CP_4179,C_1025,04-07-22,Account balance discrepancies,P_3,52
CP_4180,C_1026,04-07-22,Poor customer service,P_3,32
CP_4181,C_0120,04-07-22,Failed online transactions,P_2,6
CP_4182,C_1265,05-07-22,Loan application rejections,P_3,85
CP_4183,C_0016,05-07-22,Loan application rejections,P_3,77
CP_4184,C_1424,06-07-22,Poor customer service,P_3,64
CP_4185,C_1027,06-07-22,Account balance discrepancies,P_3,36
CP_4186,C_1028,07-07-22,Delayed or undelivered statements,P_2,16
CP_4187,C_1094,07-07-22,Account balance discrepancies,P_3,65
CP_4188,C_0862,07-07-22,Loan application rejections,P_3,37
CP_4189,C_1029,07-07-22,Poor customer service,P_3,54
CP_4190,C_1030,07-07-22,Loan application rejections,P_3,72
CP_4191,C_0771,07-07-22,Failed online transactions,P_2,20
CP_4192,C_1330,07-07-22,Loan application rejections,P_3,48
CP_4193,C_1031,07-07-22,Account balance discrepancies,P_3,75
CP_4194,C_1032,08-07-22,Poor customer service,P_3,43
CP_4195,C_1033,08-07-22,Account balance discrepancies,P_3,77
CP_4196,C_0112,08-07-22,Poor customer service,P_3,98
CP_4197,C_0174,08-07-22,Delayed or undelivered statements,P_2,7
CP_4198,C_0520,08-07-22,Loan application rejections,P_3,80
CP_4199,C_1165,08-07-22,Loan application rejections,P_3,48
CP_4200,C_0543,08-07-22,Poor customer service,P_3,28
CP_4201,C_1082,08-07-22,Loan application rejections,P_3,34
CP_4202,C_1034,09-07-22,Loan application rejections,P_3,100
CP_4203,C_1035,09-07-22,Disputed charges,P_2,24
CP_4204,C_0094,09-07-22,Delayed or undelivered statements,P_2,23
CP_4205,C_1234,10-07-22,Loan application rejections,P_3,43
CP_4206,C_1036,10-07-22,Poor customer service,P_3,72
CP_4207,C_1037,10-07-22,Failed online transactions,P_2,10
CP_4208,C_1038,10-07-22,Loan application rejections,P_3,54
CP_4209,C_0441,11-07-22,ATM withdrawal issues,P_2,17
CP_4210,C_1219,11-07-22,Loan application rejections,P_3,39
CP_4211,C_0006,11-07-22,Loan application rejections,P_3,84
CP_4212,C_1396,11-07-22,Poor customer service,P_3,42
CP_4213,C_1039,11-07-22,Failed online transactions,P_2,9
CP_4214,C_1040,11-07-22,Delayed or undelivered statements,P_2,23
CP_4215,C_0025,11-07-22,Loan application rejections,P_3,58
CP_4216,C_0835,12-07-22,Loan application rejections,P_3,86
CP_4217,C_1462,12-07-22,Account balance discrepancies,P_3,31
CP_4218,C_1041,12-07-22,Card activation issues,P_1,3
CP_4219,C_1042,12-07-22,Account balance discrepancies,P_3,75
CP_4220,C_0267,12-07-22,Poor customer service,P_3,36
CP_4221,C_1264,13-07-22,Loan application rejections,P_3,59
CP_4222,C_0388,13-07-22,Loan application rejections,P_3,34
CP_4223,C_1043,13-07-22,Account balance discrepancies,P_3,79
CP_4224,C_1044,13-07-22,Loan application rejections,P_3,30
CP_4225,C_1045,13-07-22,Account balance discrepancies,P_3,84
CP_4226,C_1046,13-07-22,Loan application rejections,P_3,90
CP_4227,C_0538,14-07-22,Account balance discrepancies,P_3,73
CP_4228,C_0541,14-07-22,Loan application rejections,P_3,32
CP_4229,C_0926,14-07-22,Failed online transactions,P_2,9
CP_4230,C_0011,14-07-22,Delayed or undelivered statements,P_2,9
CP_4231,C_1047,14-07-22,Poor customer service,P_3,31
CP_4232,C_1048,14-07-22,Poor customer service,P_3,88
CP_4233,C_1049,15-07-22,Poor customer service,P_3,60
CP_4234,C_1050,16-07-22,ATM withdrawal issues,P_2,21
CP_4235,C_1051,17-07-22,Poor customer service,P_3,74
CP_4236,C_1205,17-07-22,Account balance discrepancies,P_3,84
CP_4237,C_0467,17-07-22,Account balance discrepancies,P_3,50
CP_4238,C_1052,17-07-22,Poor customer service,P_3,46
CP_4239,C_0222,17-07-22,Poor customer service,P_3,30
CP_4240,C_0445,18-07-22,Account balance discrepancies,P_3,36
CP_4241,C_1151,18-07-22,Loan application rejections,P_3,31
CP_4242,C_0928,18-07-22,Poor customer service,P_3,51
CP_4243,C_1053,18-07-22,ATM withdrawal issues,P_2,8
CP_4244,C_1054,18-07-22,Account closure problems,P_2,14
CP_4245,C_0987,19-07-22,Failed online transactions,P_2,20
CP_4246,C_1269,19-07-22,Delayed or undelivered statements,P_2,7
CP_4247,C_0174,19-07-22,Delayed or undelivered statements,P_2,21
CP_4248,C_0181,19-07-22,ATM withdrawal issues,P_2,11
CP_4249,C_0554,19-07-22,Disputed charges,P_2,5
CP_4250,C_0813,19-07-22,Account closure problems,P_2,9
CP_4251,C_0220,19-07-22,Account balance discrepancies,P_3,81
CP_4252,C_1159,20-07-22,Account closure problems,P_2,16
CP_4253,C_1280,20-07-22,Disputed charges,P_2,23
CP_4254,C_1055,20-07-22,Account balance discrepancies,P_3,42
CP_4255,C_0137,20-07-22,Failed online transactions,P_2,24
CP_4256,C_0227,20-07-22,Poor customer service,P_3,73
CP_4257,C_0435,20-07-22,Loan application rejections,P_3,38
CP_4258,C_0897,20-07-22,Poor customer service,P_3,72
CP_4259,C_1236,20-07-22,Poor customer service,P_3,68
CP_4260,C_0334,20-07-22,Loan application rejections,P_3,52
CP_4261,C_1056,21-07-22,Poor customer service,P_3,84
CP_4262,C_0122,21-07-22,Card activation issues,P_1,2
CP_4263,C_0372,21-07-22,Account balance discrepancies,P_3,30
CP_4264,C_1229,21-07-22,Poor customer service,P_3,25
CP_4265,C_1057,22-07-22,Account balance discrepancies,P_3,69
CP_4266,C_0433,22-07-22,Loan application rejections,P_3,85
CP_4267,C_1058,22-07-22,Account closure problems,P_2,7
CP_4268,C_1059,22-07-22,ATM withdrawal issues,P_2,21
CP_4269,C_0162,22-07-22,Loan application rejections,P_3,38
CP_4270,C_1445,22-07-22,Poor customer service,P_3,93
CP_4271,C_1060,22-07-22,Poor customer service,P_3,67
CP_4272,C_1061,22-07-22,Account balance discrepancies,P_3,80
CP_4273,C_0146,23-07-22,Poor customer service,P_3,95
CP_4274,C_1449,23-07-22,Loan application rejections,P_3,43
CP_4275,C_1202,24-07-22,Account balance discrepancies,P_3,98
CP_4276,C_1062,24-07-22,Loan application rejections,P_3,59
CP_4277,C_1063,24-07-22,Account balance discrepancies,P_3,60
CP_4278,C_0347,24-07-22,Disputed charges,P_2,21
CP_4279,C_0825,24-07-22,Loan application rejections,P_3,77
CP_4280,C_1133,24-07-22,Failed online transactions,P_2,20
CP_4281,C_1344,24-07-22,Loan application rejections,P_3,85
CP_4282,C_1480,25-07-22,Delayed or undelivered statements,P_2,22
CP_4283,C_1064,25-07-22,Loan application rejections,P_3,67
CP_4284,C_0126,25-07-22,Poor customer service,P_3,100
CP_4285,C_1065,25-07-22,Loan application rejections,P_3,47
CP_4286,C_1024,25-07-22,Loan application rejections,P_3,52
CP_4287,C_0047,26-07-22,Loan application rejections,P_3,33
CP_4288,C_0630,26-07-22,Poor customer service,P_3,28
CP_4289,C_0295,26-07-22,Loan application rejections,P_3,35
CP_4290,C_0937,26-07-22,Account balance discrepancies,P_3,99
CP_4291,C_1360,26-07-22,Poor customer service,P_3,41
CP_4292,C_1066,27-07-22,Loan application rejections,P_3,51
CP_4293,C_0698,27-07-22,Loan application rejections,P_3,40
CP_4294,C_0911,27-07-22,Account balance discrepancies,P_3,41
CP_4295,C_1182,27-07-22,Loan application rejections,P_3,60
CP_4296,C_1067,28-07-22,Poor customer service,P_3,42
CP_4297,C_1068,28-07-22,Loan application rejections,P_3,46
CP_4298,C_1069,28-07-22,Disputed charges,P_2,22
CP_4299,C_1070,28-07-22,Loan application rejections,P_3,27
CP_4300,C_1071,28-07-22,Loan application rejections,P_3,51
CP_4301,C_1072,28-07-22,Account balance discrepancies,P_3,58
CP_4302,C_0173,28-07-22,Disputed charges,P_2,16
CP_4303,C_0850,29-07-22,Account balance discrepancies,P_3,43
CP_4304,C_1073,29-07-22,Disputed charges,P_2,17
